Model,Corpus,MacroF1
LSTM,Combined,0.5721760540774734
LSTM,Combined,0.5693250944134128
LSTM,Combined,0.5995573853472415
LSTM,Combined,0.560604465177728
LSTM,Combined,0.5911517736150059
LSTM,Combined,0.5576067711211492
LSTM,Combined,0.580771138318889
LSTM,Combined,0.5893446007383204
LSTM,Combined,0.5699412494293906
LSTM,Combined,0.5260883563136932
LSTM,Combined,0.5800295005895648
LSTM,Combined,0.5894524227128273
LSTM,Combined,0.5738898044552428
LSTM,Combined,0.5869433526192973
LSTM,Combined,0.5800298500859782
LSTM,Combined,0.5623292684705354
LSTM,Combined,0.59602843339416
LSTM,Combined,0.5751425779187719
LSTM,Combined,0.6085086770578884
LSTM,Combined,0.5789396952731299
LSTM,Combined,0.5891738903773098
LSTM,Combined,0.5863716824399187
LSTM,Combined,0.5644948912020282
LSTM,Combined,0.5673003580799663
LSTM,Combined,0.5918382696543973
LSTM,Combined,0.5853662554394136
LSTM,Combined,0.5652146849391798
LSTM,Combined,0.5718924944592086
LSTM,Combined,0.5774941985722614
LSTM,Combined,0.5776633804358228
LSTM,Combined,0.5890591535948366
LSTM,Combined,0.5522613257973664
LSTM,Combined,0.5714891807211027
LSTM,Combined,0.5925945848657858
LSTM,Combined,0.5921381003426913
LSTM,Combined,0.5702772916301218
LSTM,Combined,0.5741371040786704
LSTM,Combined,0.5624825279495439
LSTM,Combined,0.5701970268572242
LSTM,Combined,0.5523503147751747
LSTM,Combined,0.5905584773408804
LSTM,Combined,0.5559173625951331
LSTM,Combined,0.5784638412422235
LSTM,Combined,0.568879027652629
LSTM,Combined,0.5686540660906111
LSTM,Combined,0.5690485660003622
LSTM,Combined,0.5555486203835794
LSTM,Combined,0.5999589851754179
LSTM,Combined,0.5797256328449306
LSTM,Combined,0.5807123183593835
LSTM,Combined,0.5634719602967145
LSTM,Combined,0.5806299753194284
LSTM,Combined,0.577251830887505
LSTM,Combined,0.5788015148763124
LSTM,Combined,0.5737544660280444
LSTM,Combined,0.5893823460028451
LSTM,Combined,0.5710031505221608
LSTM,Combined,0.5945061540232824
LSTM,Combined,0.5819967425929502
LSTM,Combined,0.6140505180213646
LSTM,Combined,0.5718548323327447
LSTM,Combined,0.5798117805273546
LSTM,Combined,0.5482798498603769
LSTM,Combined,0.5947278024150245
LSTM,Combined,0.5599371188452908
LSTM,Combined,0.5892303779601507
LSTM,Combined,0.5872049065549999
LSTM,Combined,0.5925991001461007
LSTM,Combined,0.5783834148219378
LSTM,Combined,0.5639774461523119
LSTM,Combined,0.5849499242160758
LSTM,Combined,0.5740529642792245
LSTM,Combined,0.5774489896650954
LSTM,Combined,0.571869996013661
LSTM,Combined,0.5834147302416264
LSTM,Combined,0.5533666410055822
LSTM,Combined,0.576799362609739
LSTM,Combined,0.5664895037189535
LSTM,Combined,0.5801316864991063
LSTM,Combined,0.5937083031917879
LSTM,Combined,0.5629531667934725
LSTM,Combined,0.613349398249868
LSTM,Combined,0.598437804421942
LSTM,Combined,0.5673556341820195
LSTM,Combined,0.549424995987978
LSTM,Combined,0.5794871784309245
LSTM,Combined,0.5670252247824941
LSTM,Combined,0.5701454816163013
LSTM,Combined,0.5645982903353239
LSTM,Combined,0.5653504988232112
LSTM,Combined,0.5597263947749528
LSTM,Combined,0.61881685558902
LSTM,Combined,0.5958190710421641
LSTM,Combined,0.6015333861023707
LSTM,Combined,0.5960190497447864
LSTM,Combined,0.5888926641064798
LSTM,Combined,0.5726778547959822
LSTM,Combined,0.5825445422780862
LSTM,Combined,0.5780465234155577
LSTM,Combined,0.5572343563197064
LSTM,Combined,0.5850281908504184
LSTM,Combined,0.5940371748533508
LSTM,Combined,0.5736712352999296
LSTM,Combined,0.5497331098213468
LSTM,Combined,0.574127743917343
LSTM,Combined,0.5796296317344061
LSTM,Combined,0.5557237426307238
LSTM,Combined,0.5851781072740637
LSTM,Combined,0.5544952672745346
LSTM,Combined,0.575410595890495
LSTM,Combined,0.601758914066308
LSTM,Combined,0.5526301557431758
LSTM,Combined,0.58188020047011
LSTM,Combined,0.5719866444345525
LSTM,Combined,0.5404773543494447
LSTM,Combined,0.5617903959578513
LSTM,Combined,0.5544355444990299
LSTM,Combined,0.5869849777006324
LSTM,Combined,0.5715962930663021
LSTM,Combined,0.5717689429839709
LSTM,Combined,0.5591681350722604
LSTM,Combined,0.5827233729981526
LSTM,Combined,0.5611437804208934
LSTM,Combined,0.5899918209354758
LSTM,Combined,0.5716330121309178
LSTM,Combined,0.5713231017732249
LSTM,Combined,0.5692679544358699
LSTM,Combined,0.5936662929664455
LSTM,Combined,0.5896406018513116
LSTM,Combined,0.5704600498478405
LSTM,Combined,0.6151304477350917
LSTM,Combined,0.6038167398109153
LSTM,Combined,0.5786103848795872
LSTM,Combined,0.6031375836447946
LSTM,Combined,0.5611366491632088
LSTM,Combined,0.6097034474441213
LSTM,Combined,0.6015165276467282
LSTM,Combined,0.5831225613578693
LSTM,Combined,0.6034019046250275
LSTM,Combined,0.5758453410613597
LSTM,Combined,0.5594537391991696
LSTM,Combined,0.5509890903662773
LSTM,Combined,0.5751436785788847
LSTM,Combined,0.5637480794573348
LSTM,Combined,0.560715507458867
LSTM,Combined,0.6020364629595846
LSTM,Combined,0.5764107456011647
LSTM,Combined,0.5830096111368072
LSTM,Combined,0.5876909281481163
LSTM,Combined,0.5391825796433605
LSTM,Combined,0.5657584390994754
LSTM,Combined,0.595882148494875
LSTM,Combined,0.614625746056028
LSTM,Combined,0.5981747838531143
LSTM,Combined,0.5838430644623719
LSTM,Combined,0.5897735766262245
LSTM,Combined,0.5942618175591643
LSTM,Combined,0.5522864190510686
LSTM,Combined,0.5556950392618575
LSTM,Combined,0.5443544087614605
LSTM,Combined,0.6166481942304736
LSTM,Combined,0.553989042692557
LSTM,Combined,0.59363808566818
LSTM,Combined,0.5645223646285443
LSTM,Combined,0.5604716525917162
LSTM,Combined,0.5812040906480176
LSTM,Combined,0.589124934088096
LSTM,Combined,0.5896947299211694
LSTM,Combined,0.5344780764070646
LSTM,Combined,0.5842036300331727
LSTM,Combined,0.5947692179308814
LSTM,Combined,0.5629939672729903
LSTM,Combined,0.5826016770791052
LSTM,Combined,0.5942735582103454
LSTM,Combined,0.5673926024009017
LSTM,Combined,0.5884581852058721
LSTM,Combined,0.6061524040872396
LSTM,Combined,0.5951482069663219
LSTM,Combined,0.5852662152693053
LSTM,Combined,0.5755620667409705
LSTM,Combined,0.5842866799316125
LSTM,Combined,0.5758816902410141
LSTM,Combined,0.5796126876557481
LSTM,Combined,0.5597792872990106
LSTM,Combined,0.586588193068352
LSTM,Combined,0.5913706446632784
LSTM,Combined,0.588599561113297
LSTM,Combined,0.5901476488832662
LSTM,Combined,0.573747101950576
LSTM,Combined,0.5750507916169473
LSTM,Combined,0.5846234608076153
LSTM,Combined,0.5579391755532791
LSTM,Combined,0.5918540578051652
LSTM,Combined,0.6211439907406708
LSTM,Combined,0.5643094488117741
LSTM,Combined,0.5840455711522237
LSTM,Combined,0.5596567241193359
LSTM,Combined,0.5744027822628679
LSTM,Combined,0.5672804701870537
LSTM,Combined,0.5628585942706995
LSTM,Combined,0.6000563792967275
LSTM,Combined,0.5632936058148174
LSTM,Combined,0.5710051869929345
LSTM,Combined,0.5987401414245893
LSTM,Combined,0.5592882395842774
LSTM,Combined,0.5885671610677866
LSTM,Combined,0.5636654902346797
LSTM,Combined,0.5575006992182041
LSTM,Combined,0.5841415294009726
LSTM,Combined,0.561699997909896
LSTM,Combined,0.5690740404356077
LSTM,Combined,0.5961490879288904
LSTM,Combined,0.5997170603787437
LSTM,Combined,0.5901205251012286
LSTM,Combined,0.5675858106196142
LSTM,Combined,0.5453014436212736
LSTM,Combined,0.5783828308630384
LSTM,Combined,0.5748749239098835
LSTM,Combined,0.5549639151585294
LSTM,Rwanda,0.36657395477518206
LSTM,Rwanda,0.39698029581474564
LSTM,Rwanda,0.4282867024362031
LSTM,Rwanda,0.4131852654046666
LSTM,Rwanda,0.4124155209493634
LSTM,Rwanda,0.4202203869820934
LSTM,Rwanda,0.41304919892224057
LSTM,Rwanda,0.38703289258447404
LSTM,Rwanda,0.37635288702080344
LSTM,Rwanda,0.3832041724871915
LSTM,Rwanda,0.4193551809686891
LSTM,Rwanda,0.45257898798236956
LSTM,Rwanda,0.46312553043518345
LSTM,Rwanda,0.42409189150565385
LSTM,Rwanda,0.43950357649341687
LSTM,Rwanda,0.4571268257486103
LSTM,Rwanda,0.40653111028268674
LSTM,Rwanda,0.4097239649634295
LSTM,Rwanda,0.408756174250344
LSTM,Rwanda,0.40342707154761404
LSTM,Rwanda,0.4088456261206005
LSTM,Rwanda,0.4144039353997825
LSTM,Rwanda,0.4207156681701269
LSTM,Rwanda,0.4162800076038852
LSTM,Rwanda,0.43817703560331817
LSTM,Rwanda,0.38850493848680584
LSTM,Rwanda,0.43346511578712293
LSTM,Rwanda,0.4058327093479134
LSTM,Rwanda,0.4188348955434214
LSTM,Rwanda,0.43820516876586824
LSTM,Rwanda,0.3749186108573141
LSTM,Rwanda,0.4215299670992092
LSTM,Rwanda,0.39617669201441547
LSTM,Rwanda,0.42227268764386383
LSTM,Rwanda,0.38743642552232876
LSTM,Rwanda,0.4432532924958445
LSTM,Rwanda,0.42483849803813784
LSTM,Rwanda,0.39358198178868653
LSTM,Rwanda,0.40254455017028773
LSTM,Rwanda,0.4430772716224246
LSTM,Rwanda,0.39284940945401986
LSTM,Rwanda,0.40726538058569145
LSTM,Rwanda,0.47576987705705215
LSTM,Rwanda,0.36672746740154677
LSTM,Rwanda,0.43519595887203866
LSTM,Rwanda,0.43857522609185856
LSTM,Rwanda,0.37358734368486257
LSTM,Rwanda,0.3867303030700487
LSTM,Rwanda,0.4312242856332045
LSTM,Rwanda,0.3748892951482019
LSTM,Rwanda,0.41584335385626797
LSTM,Rwanda,0.40354935319081886
LSTM,Rwanda,0.46356535787271086
LSTM,Rwanda,0.4191784839673052
LSTM,Rwanda,0.4398258938763558
LSTM,Rwanda,0.3963344882272101
LSTM,Rwanda,0.37103360720538847
LSTM,Rwanda,0.4608818641236921
LSTM,Rwanda,0.4139665331123542
LSTM,Rwanda,0.40590813069937765
LSTM,Rwanda,0.4203179546873463
LSTM,Rwanda,0.4308492328154427
LSTM,Rwanda,0.4173979321337646
LSTM,Rwanda,0.37793437930588264
LSTM,Rwanda,0.39548127445651
LSTM,Rwanda,0.39465848269576703
LSTM,Rwanda,0.3653913665336867
LSTM,Rwanda,0.38722831886466413
LSTM,Rwanda,0.44217544825587796
LSTM,Rwanda,0.41305560454738527
LSTM,Rwanda,0.4352560290815297
LSTM,Rwanda,0.39736487145771965
LSTM,Rwanda,0.40700005353201574
LSTM,Rwanda,0.4410154541919988
LSTM,Rwanda,0.37762405590433346
LSTM,Rwanda,0.4208956946832434
LSTM,Rwanda,0.3804911601604879
LSTM,Rwanda,0.3975720079228297
LSTM,Rwanda,0.43072076599117715
LSTM,Rwanda,0.41364474216135116
LSTM,Rwanda,0.38370698313252527
LSTM,Rwanda,0.3976165788742523
LSTM,Rwanda,0.40378737035396134
LSTM,Rwanda,0.392648826080716
LSTM,Rwanda,0.40074232855246067
LSTM,Rwanda,0.41198311978566976
LSTM,Rwanda,0.3821054467881253
LSTM,Rwanda,0.4249479728463986
LSTM,Rwanda,0.40188917921865075
LSTM,Rwanda,0.4070001433102181
LSTM,Rwanda,0.38482050510614413
LSTM,Rwanda,0.42331727846191447
LSTM,Rwanda,0.4319512727067288
LSTM,Rwanda,0.40437495648666494
LSTM,Rwanda,0.3743518204536679
LSTM,Rwanda,0.41489799782625664
LSTM,Rwanda,0.37457204409420597
LSTM,Rwanda,0.41506505984495917
LSTM,Rwanda,0.4311166104590076
LSTM,Rwanda,0.4145707715940368
LSTM,Rwanda,0.3762487957224582
LSTM,Rwanda,0.43668130306243913
LSTM,Rwanda,0.37629061431478017
LSTM,Rwanda,0.4786003391551964
LSTM,Rwanda,0.4542223905942677
LSTM,Rwanda,0.38950632068521845
LSTM,Rwanda,0.38337690177347367
LSTM,Rwanda,0.36465211530472874
LSTM,Rwanda,0.36339557767345937
LSTM,Rwanda,0.407477523227656
LSTM,Rwanda,0.4404028027966715
LSTM,Rwanda,0.43337630299061414
LSTM,Rwanda,0.4498493784613305
LSTM,Rwanda,0.39559664611261086
LSTM,Rwanda,0.43647669606773876
LSTM,Rwanda,0.36716891589661316
LSTM,Rwanda,0.3839001206721979
LSTM,Rwanda,0.39114055728716035
LSTM,Rwanda,0.4326168710917002
LSTM,Rwanda,0.36789855868327626
LSTM,Rwanda,0.4333543157374569
LSTM,Rwanda,0.38329096758751063
LSTM,Rwanda,0.41636068725646735
LSTM,Rwanda,0.3730244262046181
LSTM,Rwanda,0.38616076283625156
LSTM,Rwanda,0.4191381415462602
LSTM,Rwanda,0.39369420053426707
LSTM,Rwanda,0.44822202449428694
LSTM,Rwanda,0.3789397464506994
LSTM,Rwanda,0.41173419786122417
LSTM,Rwanda,0.3935551951283814
LSTM,Rwanda,0.39851320487612724
LSTM,Rwanda,0.40345757976296487
LSTM,Rwanda,0.41968622486183743
LSTM,Rwanda,0.42689808230231424
LSTM,Rwanda,0.3747662398045626
LSTM,Rwanda,0.36675294260667224
LSTM,Rwanda,0.40193469600281756
LSTM,Rwanda,0.415333708025413
LSTM,Rwanda,0.43543892961399616
LSTM,Rwanda,0.41560243251193885
LSTM,Rwanda,0.4405943554740326
LSTM,Rwanda,0.4332783871231713
LSTM,Rwanda,0.40237140288625634
LSTM,Rwanda,0.43104356364292
LSTM,Rwanda,0.37012232074863644
LSTM,Rwanda,0.3910858556501351
LSTM,Rwanda,0.4092158972993973
LSTM,Rwanda,0.4330385256300118
LSTM,Rwanda,0.4251847771251006
LSTM,Rwanda,0.4514363669376883
LSTM,Rwanda,0.4586281898927749
LSTM,Rwanda,0.4388069075326421
LSTM,Rwanda,0.4343657965621085
LSTM,Rwanda,0.45081381544943716
LSTM,Rwanda,0.39692687904728513
LSTM,Rwanda,0.4127704133610477
LSTM,Rwanda,0.3964017568585985
LSTM,Rwanda,0.41061412426648797
LSTM,Rwanda,0.3996337597394681
LSTM,Rwanda,0.40445827964638204
LSTM,Rwanda,0.4549483322680195
LSTM,Rwanda,0.4489814586810028
LSTM,Rwanda,0.4152902354584572
LSTM,Rwanda,0.39519037454474826
LSTM,Rwanda,0.38342969883892253
LSTM,Rwanda,0.42928389015446444
LSTM,Rwanda,0.4261550014598225
LSTM,Rwanda,0.40823476503325656
LSTM,Rwanda,0.41800226856529255
LSTM,Rwanda,0.3649353357289263
LSTM,Rwanda,0.4254813463278458
LSTM,Rwanda,0.42314384831135265
LSTM,Rwanda,0.40282357784194833
LSTM,Rwanda,0.3867141725897902
LSTM,Rwanda,0.4381539013207689
LSTM,Rwanda,0.41686063513802357
LSTM,Rwanda,0.4016743435392167
LSTM,Rwanda,0.39862807396006805
LSTM,Rwanda,0.42293222690623966
LSTM,Rwanda,0.4215164136250917
LSTM,Rwanda,0.41847511401456006
LSTM,Rwanda,0.4309120401527579
LSTM,Rwanda,0.41989086343037646
LSTM,Rwanda,0.38989917109585787
LSTM,Rwanda,0.4290458533500557
LSTM,Rwanda,0.44393056299319633
LSTM,Rwanda,0.43582079712927707
LSTM,Rwanda,0.4277103605290942
LSTM,Rwanda,0.4039333912679275
LSTM,Rwanda,0.40157897333481996
LSTM,Rwanda,0.4152407641984748
LSTM,Rwanda,0.457167864750431
LSTM,Rwanda,0.3746210774981245
LSTM,Rwanda,0.3735106473933084
LSTM,Rwanda,0.414423566753801
LSTM,Rwanda,0.43069847256358296
LSTM,Rwanda,0.4068634559089825
LSTM,Rwanda,0.381383359311823
LSTM,Rwanda,0.3817777578461419
LSTM,Rwanda,0.40991812034363106
LSTM,Rwanda,0.45808373879452785
LSTM,Rwanda,0.4485057463658531
LSTM,Rwanda,0.4240054519142392
LSTM,Rwanda,0.4107376271235736
LSTM,Rwanda,0.43192467839474075
LSTM,Rwanda,0.4747973224077977
LSTM,Rwanda,0.42749131272351737
LSTM,Rwanda,0.39126395669817793
LSTM,Rwanda,0.4083203587984804
LSTM,Rwanda,0.43112444361455377
LSTM,Rwanda,0.405398365867171
LSTM,Rwanda,0.4444667267950175
LSTM,Rwanda,0.3737982323358275
LSTM,Rwanda,0.38638424622488765
LSTM,Rwanda,0.3912629937901404
LSTM,Rwanda,0.39893887890319996
LSTM,Rwanda,0.4104575809832634
LSTM,Rwanda,0.4275310625797257
LSTM,Rwanda,0.43214251468724213
LSTM,Rwanda,0.4349810931117465
LSTM,Rwanda,0.4446805018820108
LSTM,Rwanda,0.47203211039628457
LSTM,Rwanda,0.4113140015845592
LSTM,Rwanda,0.41934224496322503
LSTM,Rwanda,0.39326858018277927
LSTM,Rwanda,0.4086057803497057
LSTM,Rwanda,0.39253978346779617
LSTM,Rwanda,0.4175489412117822
LSTM,Rwanda,0.440788619950554
LSTM,Rwanda,0.39120241055189875
LSTM,Rwanda,0.3907662105666759
LSTM,Rwanda,0.42054314700084217
LSTM,Rwanda,0.4061486934835724
LSTM,Rwanda,0.4690543272871179
LSTM,Rwanda,0.4501004522561971
LSTM,Rwanda,0.4152865538615138
LSTM,Rwanda,0.4484531280270129
LSTM,Rwanda,0.3864449060296099
LSTM,Rwanda,0.39174032956431043
LSTM,Rwanda,0.4108350533488927
LSTM,Rwanda,0.4098791251284693
LSTM,Rwanda,0.4317991594277877
LSTM,Rwanda,0.42164084109440114
LSTM,Rwanda,0.3907440289419581
LSTM,Rwanda,0.35665191316148404
LSTM,Rwanda,0.40999216456735577
LSTM,Rwanda,0.3695928528367343
LSTM,Rwanda,0.4063535489845076
LSTM,Rwanda,0.4220626617376939
LSTM,Rwanda,0.4516546074447323
LSTM,Rwanda,0.42915281380837994
LSTM,Rwanda,0.4014723334524212
LSTM,Rwanda,0.3838808210506549
LSTM,Rwanda,0.3576630185975372
LSTM,Rwanda,0.38920632927450616
LSTM,Rwanda,0.4332680455954058
LSTM,Rwanda,0.39162142647513887
LSTM,Rwanda,0.35270056510520237
LSTM,Rwanda,0.38992832054532794
LSTM,Rwanda,0.3890917789509932
LSTM,Rwanda,0.3919082204979971
LSTM,Rwanda,0.44198070872997625
LSTM,Rwanda,0.36506478429495176
LSTM,Rwanda,0.4426145620019862
LSTM,Rwanda,0.3873018202412172
LSTM,Rwanda,0.44760628961472887
LSTM,Rwanda,0.36266314022171425
LSTM,Rwanda,0.43924605059120725
LSTM,Rwanda,0.3877549919490157
LSTM,Rwanda,0.38648013979156115
LSTM,Rwanda,0.42218722659674235
LSTM,Rwanda,0.4701381389247971
LSTM,Rwanda,0.4119066726881315
LSTM,Rwanda,0.39108474116503483
LSTM,Rwanda,0.3785771534934901
LSTM,Rwanda,0.40404918046793253
LSTM,Rwanda,0.37416879872862546
LSTM,Rwanda,0.39061711620892087
LSTM,Rwanda,0.42979477231494667
LSTM,Rwanda,0.39389804202273543
LSTM,Rwanda,0.4315587275821565
LSTM,Rwanda,0.4089563651766101
LSTM,Rwanda,0.4076994787712834
LSTM,Rwanda,0.3781548431315155
LSTM,Rwanda,0.3841494677979945
LSTM,Rwanda,0.38092605920096406
LSTM,Rwanda,0.38779966973485147
LSTM,Rwanda,0.44655076580792397
LSTM,Rwanda,0.48206586527388223
LSTM,Rwanda,0.4545332107763013
LSTM,Rwanda,0.455611240953796
LSTM,Rwanda,0.3727621631883055
LSTM,Rwanda,0.4412693595691288
LSTM,Rwanda,0.38432276348106187
LSTM,Rwanda,0.428418204447531
LSTM,Rwanda,0.4316673164549932
LSTM,Rwanda,0.39589854176521433
LSTM,Rwanda,0.396934218942621
LSTM,Rwanda,0.41268941212620325
LSTM,Rwanda,0.4300910193194188
LSTM,Rwanda,0.41100522864608363
LSTM,Rwanda,0.3999992754237901
LSTM,Rwanda,0.4196881017723405
LSTM,Rwanda,0.41401736334487593
LSTM,Rwanda,0.3802980907681237
LSTM,Rwanda,0.38476644863608744
LSTM,Rwanda,0.42062029946722435
LSTM,Rwanda,0.45252114966239465
LSTM,Rwanda,0.3525074827164393
LSTM,Rwanda,0.3649312598626048
LSTM,Rwanda,0.38368072568643335
LSTM,Rwanda,0.3934035986766428
LSTM,Rwanda,0.43987938593221704
LSTM,Rwanda,0.4203303802511913
LSTM,Rwanda,0.393890266069358
LSTM,Rwanda,0.3991634301784308
LSTM,Rwanda,0.3983906787774413
LSTM,Rwanda,0.41716101253999194
LSTM,Rwanda,0.3817668360904502
LSTM,Rwanda,0.435110325177575
LSTM,Rwanda,0.41635075094647905
LSTM,Rwanda,0.3855586891133684
LSTM,Rwanda,0.43228395091915794
LSTM,Rwanda,0.45139710683833745
LSTM,Rwanda,0.4027438342728949
LSTM,Rwanda,0.38006293500082505
LSTM,Rwanda,0.37983855902322206
LSTM,Rwanda,0.4441297896355413
LSTM,Rwanda,0.3809232222152711
LSTM,Rwanda,0.4220452321994061
LSTM,Rwanda,0.41296940498156
LSTM,Rwanda,0.38937413728308257
LSTM,Rwanda,0.44125086597455987
LSTM,Rwanda,0.4118931759954925
LSTM,Rwanda,0.4142471132262281
LSTM,Rwanda,0.4607127917844797
LSTM,Rwanda,0.3888925826704942
LSTM,Rwanda,0.4592867739895555
LSTM,Rwanda,0.4319506349197318
LSTM,Rwanda,0.43348210213493377
LSTM,Rwanda,0.43635318995431077
LSTM,Rwanda,0.4122608299352719
LSTM,Rwanda,0.38129377471598397
LSTM,Rwanda,0.39776505600743817
LSTM,Rwanda,0.4369659515629175
LSTM,Rwanda,0.43116013205648546
LSTM,Rwanda,0.42645490915183326
LSTM,Rwanda,0.4383381200225101
LSTM,Rwanda,0.4244282383218454
LSTM,Rwanda,0.3837162140441531
LSTM,Rwanda,0.42427897590952557
LSTM,Rwanda,0.45740476113475453
LSTM,Rwanda,0.43135247760937484
LSTM,Rwanda,0.42346497190307153
LSTM,Rwanda,0.4034879094029938
LSTM,Rwanda,0.39363116059270487
LSTM,Rwanda,0.38353440880094
LSTM,Rwanda,0.40503590458225086
LSTM,Rwanda,0.44318392920544936
LSTM,Rwanda,0.3713807418502263
LSTM,Rwanda,0.4332801352670129
LSTM,Rwanda,0.4384659901940708
LSTM,Rwanda,0.4306196662014358
LSTM,Rwanda,0.44625209435025737
LSTM,Rwanda,0.4227890455765903
LSTM,Rwanda,0.42405932773472277
LSTM,Rwanda,0.4325606948855277
LSTM,Rwanda,0.44381424586559676
LSTM,Rwanda,0.3921943800122668
LSTM,Rwanda,0.3938002144517415
LSTM,Rwanda,0.3865511366392198
LSTM,Rwanda,0.37086452520568297
LSTM,Rwanda,0.42483104784776526
LSTM,Rwanda,0.4044497353256547
LSTM,Rwanda,0.3853304422884887
LSTM,Rwanda,0.42270170244931426
LSTM,Rwanda,0.45940376699797464
LSTM,Rwanda,0.3803760457774737
LSTM,Rwanda,0.42227874316261915
LSTM,Rwanda,0.42102660338786657
LSTM,Rwanda,0.4372466014994448
LSTM,Rwanda,0.42390690941334125
LSTM,Rwanda,0.37481551546628966
LSTM,Rwanda,0.39999779475028663
LSTM,Rwanda,0.3951264400583848
